"event.id","animalID","timestamp","location.long","location.lat"
12131,2,2009-03-28 04:42:00,15.7714028623289,-19.2008332964358
12132,2,2009-03-28 05:42:00,15.7714794934897,-19.2003359476788
12133,2,2009-03-28 06:42:00,15.7726179140013,-19.2015240174408
12134,2,2009-03-28 07:42:00,15.7701816960688,-19.197395391278
12135,2,2009-03-28 08:42:00,15.7767149334655,-19.1814901011342
12136,2,2009-03-28 09:42:00,15.7809649539073,-19.1729322417055
12137,2,2009-03-28 10:42:00,15.7896407629323,-19.1652409251937
12138,2,2009-03-28 11:42:00,15.7788759070071,-19.1730134112546
12139,2,2009-03-28 12:42:00,15.7740517338151,-19.1692383304245
12140,2,2009-03-28 13:42:00,15.7565784491644,-19.170856467856
12141,2,2009-03-28 14:42:00,15.7563356886729,-19.1853887866523
12142,2,2009-03-28 15:42:00,15.7571035926871,-19.1856747999607
12143,2,2009-03-28 16:42:00,15.7578804723009,-19.1866746863513
12144,2,2009-03-28 17:42:00,15.7498079886959,-19.1939554378831
12145,2,2009-03-28 18:42:00,15.7499809501419,-19.198961163574
12146,2,2009-03-28 19:42:00,15.7565214879763,-19.2025309708186
12147,2,2009-03-28 20:42:00,15.7561663823344,-19.2130784527743
12148,2,2009-03-28 21:42:00,15.7596720282188,-19.2147809560954
12149,2,2009-03-28 22:42:00,15.759893835425,-19.2168856218904
12150,2,2009-03-28 23:42:00,15.7598996676624,-19.2169127082423
12151,2,2009-03-29 00:42:00,15.7600312262758,-19.2165597255976
12152,2,2009-03-29 01:42:00,15.7599824206185,-19.2164966701016
12153,2,2009-03-29 02:42:00,15.7599794422027,-19.2164695719149
12154,2,2009-03-29 03:42:00,15.7572279884982,-19.2163996312646
12155,2,2009-03-29 04:42:00,15.762471624371,-19.2180768132965
12156,2,2009-03-29 05:42:00,15.7682406979422,-19.220004670418
12157,2,2009-03-29 06:42:00,15.7782023790556,-19.2273908849859
12158,2,2009-03-29 07:42:00,15.8027353889477,-19.2318214553078
12159,2,2009-03-29 08:42:00,15.8218496447247,-19.2418216445434
12160,2,2009-03-29 09:42:00,15.8513993001714,-19.2522233180621
12161,2,2009-03-29 10:42:00,15.8627072637659,-19.2668910045446
12162,2,2009-03-29 11:42:00,15.8719730498299,-19.2765071680041
12163,2,2009-03-29 12:42:00,15.8674031154841,-19.2813363849073
12164,2,2009-03-29 13:42:00,15.8853899457926,-19.2921030129637
12165,2,2009-03-29 14:42:00,15.9037329112498,-19.3031732526181
12166,2,2009-03-29 15:42:00,15.9283455284144,-19.3122940273941
12167,2,2009-03-29 16:42:00,15.9420626590384,-19.3165521653097
12168,2,2009-03-29 17:42:00,15.9580030311402,-19.3296261158825
12169,2,2009-03-29 18:42:00,15.9656828283141,-19.3302452557502
12170,2,2009-03-29 19:42:00,15.9664391843596,-19.3296900306734
12171,2,2009-03-29 20:42:00,15.9682759416,-19.3299423395454
12172,2,2009-03-29 21:42:00,15.9760769467301,-19.3314098105692
12173,2,2009-03-29 22:42:00,15.9832838726587,-19.3283890990104
12174,2,2009-03-29 23:42:00,15.9881744789895,-19.3286698941897
12175,2,2009-03-30 00:42:00,15.9909564981835,-19.3286096140107
12176,2,2009-03-30 01:42:00,15.991569725362,-19.3275399968551
12177,2,2009-03-30 02:42:00,15.9917633383524,-19.3261834988766
12178,2,2009-03-30 03:42:00,15.9919467175028,-19.3261282836367
12179,2,2009-03-30 04:42:00,15.9921234336002,-19.3260731044684
12180,2,2009-03-30 05:42:00,15.9955533737333,-19.3240844990704
12181,2,2009-03-30 06:42:00,16.0065241117599,-19.3297623101655
12182,2,2009-03-30 07:42:00,16.015324237858,-19.3298942413584
12183,2,2009-03-30 08:42:00,16.0314656603316,-19.3335627006428
12184,2,2009-03-30 09:42:00,16.0327135223792,-19.3373327681048
12185,2,2009-03-30 10:42:00,16.0306264090716,-19.3424138915304
12186,2,2009-03-30 11:42:00,16.0375174713268,-19.3363566853226
12187,2,2009-03-30 12:42:00,16.0433516835936,-19.3306396251823
12188,2,2009-03-30 13:42:00,16.049390646292,-19.3340929261715
12189,2,2009-03-30 14:42:00,16.0689462720279,-19.3239401638632
12190,2,2009-03-30 15:42:00,16.0805461950934,-19.3133356991621
12191,2,2009-03-30 16:42:00,16.0678373435626,-19.3179285937569
12192,2,2009-03-30 17:42:00,16.061616659686,-19.3173956251178
12193,2,2009-03-30 18:42:00,16.0567289482772,-19.3207764209705
12194,2,2009-03-30 19:42:00,16.0518312950529,-19.3266511328249
12195,2,2009-03-30 20:42:00,16.0451505219074,-19.3268612346305
12196,2,2009-03-30 21:42:00,16.0421680083269,-19.3271132460531
12197,2,2009-03-30 22:42:00,16.0405831891767,-19.3278723010052
12198,2,2009-03-30 23:42:00,16.0394295693519,-19.3266770670317
12199,2,2009-03-31 00:42:00,16.0395585344446,-19.3250949975545
12200,2,2009-03-31 01:42:00,16.039637593181,-19.325103583052
12201,2,2009-03-31 02:42:00,16.0396030416413,-19.325058599045
12202,2,2009-03-31 03:42:00,16.0368450425219,-19.3255893646247
12203,2,2009-03-31 04:42:00,16.0385768769437,-19.3283626581939
12204,2,2009-03-31 05:42:00,16.0413251029228,-19.3273349302329
12205,2,2009-03-31 06:42:00,16.042743262505,-19.3256641672019
12206,2,2009-03-31 07:42:00,16.0425939713894,-19.3285385285904
12207,2,2009-03-31 08:42:00,16.0534540324948,-19.3291447821973
12208,2,2009-03-31 09:42:00,16.0642569580328,-19.3204796386602
12209,2,2009-03-31 10:42:00,16.0790608571469,-19.3142661737713
12210,2,2009-03-31 11:42:00,16.0719820846344,-19.3188892219399
12211,2,2009-03-31 12:42:00,16.0692364679152,-19.3237758123086
12212,2,2009-03-31 13:42:00,16.0628136977977,-19.3208766085824
12213,2,2009-03-31 14:42:00,16.0595741149863,-19.3215370241162
12214,2,2009-03-31 15:42:00,16.0603509997329,-19.3230415465758
12215,2,2009-03-31 16:42:00,16.0624882396021,-19.3304568174165
12216,2,2009-03-31 17:42:00,16.0618183671094,-19.3369757754137
